Fiscal Year,District,Rank,Years,,I,II,III
2019 - 2020,235 Harlan County,I,15,,53941,0,0
2019 - 2020,235 Harlan County,I,16,,54285,0,0
2019 - 2020,235 Harlan County,I,17,,54374,0,0
2019 - 2020,235 Harlan County,I,18,,54727,0,0
2019 - 2020,235 Harlan County,I,19,,54984,0,0
2019 - 2020,235 Harlan County,I,20,,57376,0,0
2019 - 2020,235 Harlan County,I,21,,57376,0,0
2019 - 2020,235 Harlan County,I,22,,57376,0,0
2019 - 2020,235 Harlan County,I,23,,57376,0,0
2019 - 2020,235 Harlan County,I,24,,57376,0,0
2019 - 2020,235 Harlan County,I,25,,57376,0,0
2019 - 2020,235 Harlan County,I,26,,57376,0,0
2019 - 2020,235 Harlan County,I,27,,57376,0,0
2019 - 2020,235 Harlan County,I,28,,57376,0,0
2019 - 2020,235 Harlan County,I,29,,57376,0,0
2019 - 2020,235 Harlan County,I,30,,57376,0,0
2019 - 2020,235 Harlan County,I,31,,57376,0,0
2019 - 2020,235 Harlan County,I,32,,57376,0,0
2019 - 2020,235 Harlan County,I,33,,57376,0,0
2019 - 2020,235 Harlan County,I,34,,57376,0,0
2019 - 2020,235 Harlan County,I,35,,57376,0,0
2019 - 2020,235 Harlan County,I,36,,57376,0,0
2019 - 2020,235 Harlan County,I,37,,57376,0,0
2019 - 2020,235 Harlan County,I,38,,57376,0,0
2019 - 2020,235 Harlan County,I,39,,57376,0,0
2019 - 2020,235 Harlan County,I,40,,57376,0,0
2019 - 2020,235 Harlan County,II,0,,38305,0,0
2019 - 2020,235 Harlan County,II,1,,38578,0,0
2019 - 2020,235 Harlan County,II,2,,38844,0,0
2019 - 2020,235 Harlan County,II,3,,39594,0,0
2019 - 2020,235 Harlan County,II,4,,41717,0,0
2019 - 2020,235 Harlan County,II,5,,42221,0,0
2019 - 2020,235 Harlan County,II,6,,42479,0,0
2019 - 2020,235 Harlan County,II,7,,42740,0,0
2019 - 2020,235 Harlan County,II,8,,42980,0,0
2019 - 2020,235 Harlan County,II,9,,43243,0,0
2019 - 2020,235 Harlan County,II,10,,47226,0,0
2019 - 2020,235 Harlan County,II,11,,47491,0,0
2019 - 2020,235 Harlan County,II,12,,47734,0,0
2019 - 2020,235 Harlan County,II,13,,48001,0,0
2019 - 2020,235 Harlan County,II,14,,48247,0,0
2019 - 2020,235 Harlan County,II,15,,49935,0,0
2019 - 2020,235 Harlan County,II,16,,50196,0,0
2019 - 2020,235 Harlan County,II,17,,50541,0,0
2019 - 2020,235 Harlan County,II,18,,50730,0,0
2019 - 2020,235 Harlan County,II,19,,50987,0,0
2019 - 2020,235 Harlan County,II,20,,53348,0,0
2019 - 2020,235 Harlan County,II,21,,53348,0,0
2019 - 2020,235 Harlan County,II,22,,53348,0,0
2019 - 2020,235 Harlan County,II,23,,53348,0,0
2019 - 2020,235 Harlan County,II,24,,53348,0,0
2019 - 2020,235 Harlan County,II,25,,53348,0,0
2019 - 2020,235 Harlan County,II,26,,53348,0,0
2019 - 2020,235 Harlan County,II,27,,53348,0,0
2019 - 2020,235 Harlan County,II,28,,53348,0,0
2019 - 2020,235 Harlan County,II,29,,53348,0,0
2019 - 2020,235 Harlan County,II,30,,53348,0,0
2019 - 2020,235 Harlan County,II,31,,53348,0,0
2019 - 2020,235 Harlan County,II,32,,53348,0,0
2019 - 2020,235 Harlan County,II,33,,53348,0,0
2019 - 2020,235 Harlan County,II,34,,53348,0,0
2019 - 2020,235 Harlan County,II,35,,53348,0,0
2019 - 2020,235 Harlan County,II,36,,53348,0,0
2019 - 2020,235 Harlan County,II,37,,53348,0,0
2019 - 2020,235 Harlan County,II,38,,53348,0,0
2019 - 2020,235 Harlan County,II,39,,53348,0,0
2019 - 2020,235 Harlan County,II,40,,53348,0,0
2019 - 2020,235 Harlan County,III,0,,34518,0,0
2019 - 2020,235 Harlan County,III,1,,34764,0,0
2019 - 2020,235 Harlan County,III,2,,35028,0,0
2019 - 2020,235 Harlan County,III,3,,35295,0,0
2019 - 2020,235 Harlan County,III,4,,38153,0,0
2019 - 2020,235 Harlan County,III,5,,38415,0,0
2019 - 2020,235 Harlan County,III,6,,38678,0,0
2019 - 2020,235 Harlan County,III,7,,39598,0,0
2019 - 2020,235 Harlan County,III,8,,39858,0,0
2019 - 2020,235 Harlan County,III,9,,40123,0,0
2019 - 2020,235 Harlan County,III,10,,43254,0,0
2019 - 2020,235 Harlan County,III,11,,43504,0,0
2019 - 2020,235 Harlan County,III,12,,43762,0,0
2019 - 2020,235 Harlan County,III,13,,44011,0,0
2019 - 2020,235 Harlan County,III,14,,44269,0,0
2019 - 2020,235 Harlan County,III,15,,46313,0,0
2019 - 2020,235 Harlan County,III,16,,46594,0,0
2019 - 2020,235 Harlan County,III,17,,46855,0,0
2019 - 2020,235 Harlan County,III,18,,47104,0,0
2019 - 2020,235 Harlan County,III,19,,47383,0,0
2019 - 2020,235 Harlan County,III,20,,49486,0,0
2019 - 2020,235 Harlan County,III,21,,49486,0,0
2019 - 2020,235 Harlan County,III,22,,49486,0,0
2019 - 2020,235 Harlan County,III,23,,49486,0,0
2019 - 2020,235 Harlan County,III,24,,49486,0,0
2019 - 2020,235 Harlan County,III,25,,49486,0,0
2019 - 2020,235 Harlan County,III,26,,49486,0,0
2019 - 2020,235 Harlan County,III,27,,49486,0,0
2019 - 2020,235 Harlan County,III,28,,49486,0,0
2019 - 2020,235 Harlan County,III,29,,49486,0,0
2019 - 2020,235 Harlan County,III,30,,49486,0,0
2019 - 2020,235 Harlan County,III,31,,49486,0,0
2019 - 2020,235 Harlan County,III,32,,49486,0,0
2019 - 2020,235 Harlan County,III,33,,49486,0,0
2019 - 2020,235 Harlan County,III,34,,49486,0,0
2019 - 2020,235 Harlan County,III,35,,49486,0,0
2019 - 2020,235 Harlan County,III,36,,49486,0,0
2019 - 2020,235 Harlan County,III,37,,49486,0,0
2019 - 2020,235 Harlan County,III,38,,49486,0,0
2019 - 2020,235 Harlan County,III,39,,49486,0,0
2019 - 2020,235 Harlan County,III,40,,49486,0,0
2019 - 2020,235 Harlan County,IV,0,,29991,0,0
2019 - 2020,235 Harlan County,IV,1,,29991,0,0
2019 - 2020,235 Harlan County,IV,2,,29991,0,0
2019 - 2020,235 Harlan County,IV,3,,29991,0,0
2019 - 2020,235 Harlan County,IV,4,,29991,0,0
2019 - 2020,235 Harlan County,IV,5,,29991,0,0
2019 - 2020,235 Harlan County,IV,6,,29991,0,0
2019 - 2020,235 Harlan County,IV,7,,29991,0,0
2019 - 2020,235 Harlan County,IV,8,,29991,0,0
2019 - 2020,235 Harlan County,IV,9,,29991,0,0
2019 - 2020,235 Harlan County,IV,10,,29991,0,0
2019 - 2020,235 Harlan County,IV,11,,29991,0,0
2019 - 2020,235 Harlan County,IV,12,,29991,0,0
2019 - 2020,235 Harlan County,IV,13,,29991,0,0
2019 - 2020,235 Harlan County,IV,14,,29991,0,0
2019 - 2020,235 Harlan County,IV,15,,29991,0,0
2019 - 2020,235 Harlan County,IV,16,,29991,0,0
2019 - 2020,235 Harlan County,IV,17,,29991,0,0
2019 - 2020,235 Harlan County,IV,18,,29991,0,0
2019 - 2020,235 Harlan County,IV,19,,29991,0,0
2019 - 2020,235 Harlan County,IV,20,,29991,0,0
2019 - 2020,235 Harlan County,IV,21,,29991,0,0
2019 - 2020,235 Harlan County,IV,22,,29991,0,0
2019 - 2020,235 Harlan County,IV,23,,29991,0,0
2019 - 2020,235 Harlan County,IV,24,,29991,0,0
2019 - 2020,235 Harlan County,IV,25,,29991,0,0
2019 - 2020,235 Harlan County,IV,26,,29991,0,0
2019 - 2020,235 Harlan County,IV,27,,29991,0,0
2019 - 2020,235 Harlan County,IV,28,,29991,0,0
2019 - 2020,235 Harlan County,IV,29,,29991,0,0
2019 - 2020,235 Harlan County,IV,30,,29991,0,0
2019 - 2020,235 Harlan County,IV,31,,29991,0,0
2019 - 2020,235 Harlan County,IV,32,,29991,0,0
2019 - 2020,235 Harlan County,IV,33,,29991,0,0
2019 - 2020,235 Harlan County,IV,34,,29991,0,0
2019 - 2020,235 Harlan County,IV,35,,29991,0,0
2019 - 2020,235 Harlan County,IV,36,,29991,0,0
2019 - 2020,235 Harlan County,IV,37,,29991,0,0
2019 - 2020,235 Harlan County,IV,38,,29991,0,0
2019 - 2020,235 Harlan County,IV,39,,29991,0,0
2019 - 2020,235 Harlan County,IV,40,,29991,0,0
2019 - 2020,235 Harlan County,V,0,,28474,0,0
2019 - 2020,235 Harlan County,V,1,,28474,0,0
2019 - 2020,235 Harlan County,V,2,,28474,0,0
2019 - 2020,235 Harlan County,V,3,,28474,0,0
2019 - 2020,235 Harlan County,V,4,,28474,0,0
2019 - 2020,235 Harlan County,V,5,,28474,0,0
2019 - 2020,235 Harlan County,V,6,,28474,0,0
2019 - 2020,235 Harlan County,V,7,,28474,0,0
2019 - 2020,235 Harlan County,V,8,,28474,0,0
2019 - 2020,235 Harlan County,V,9,,28474,0,0
2019 - 2020,235 Harlan County,V,10,,28474,0,0
2019 - 2020,235 Harlan County,V,11,,28474,0,0
2019 - 2020,235 Harlan County,V,12,,28474,0,0
2019 - 2020,235 Harlan County,V,13,,28474,0,0
2019 - 2020,235 Harlan County,V,14,,28474,0,0
2019 - 2020,235 Harlan County,V,15,,28474,0,0
2019 - 2020,235 Harlan County,V,16,,28474,0,0
2019 - 2020,235 Harlan County,V,17,,28474,0,0
2019 - 2020,235 Harlan County,V,18,,28474,0,0
2019 - 2020,235 Harlan County,V,19,,28474,0,0
2019 - 2020,235 Harlan County,V,20,,28474,0,0
2019 - 2020,235 Harlan County,V,21,,28474,0,0
2019 - 2020,235 Harlan County,V,22,,28474,0,0
2019 - 2020,235 Harlan County,V,23,,28474,0,0
2019 - 2020,235 Harlan County,V,24,,28474,0,0
2019 - 2020,235 Harlan County,V,25,,28474,0,0
2019 - 2020,235 Harlan County,V,26,,28474,0,0
2019 - 2020,235 Harlan County,V,27,,28474,0,0
2019 - 2020,235 Harlan County,V,28,,28474,0,0
2019 - 2020,235 Harlan County,V,29,,28474,0,0
2019 - 2020,235 Harlan County,V,30,,28474,0,0
2019 - 2020,235 Harlan County,V,31,,28474,0,0
2019 - 2020,235 Harlan County,V,32,,28474,0,0
2019 - 2020,235 Harlan County,V,33,,28474,0,0
2019 - 2020,235 Harlan County,V,34,,28474,0,0
2019 - 2020,235 Harlan County,V,35,,28474,0,0
2019 - 2020,235 Harlan County,V,36,,28474,0,0
2019 - 2020,235 Harlan County,V,37,,28474,0,0
2019 - 2020,235 Harlan County,V,38,,28474,0,0
2019 - 2020,235 Harlan County,V,39,,28474,0,0
2019 - 2020,235 Harlan County,V,40,,28474,0,0
2019 - 2020,236 Harlan Independent,I,0,,42424,0,0
2019 - 2020,236 Harlan Independent,I,1,,42558,0,0
2019 - 2020,236 Harlan Independent,I,2,,42687,0,0
2019 - 2020,236 Harlan Independent,I,3,,42820,0,0
2019 - 2020,236 Harlan Independent,I,4,,46240,0,0
2019 - 2020,236 Harlan Independent,I,5,,46374,0,0
2019 - 2020,236 Harlan Independent,I,6,,46506,0,0
2019 - 2020,236 Harlan Independent,I,7,,46702,0,0
2019 - 2020,236 Harlan Independent,I,8,,46832,0,0
2019 - 2020,236 Harlan Independent,I,9,,46966,0,0
2019 - 2020,236 Harlan Independent,I,10,,51377,0,0
2019 - 2020,236 Harlan Independent,I,11,,51505,0,0
2019 - 2020,236 Harlan Independent,I,12,,51638,0,0
2019 - 2020,236 Harlan Independent,I,13,,51770,0,0
2019 - 2020,236 Harlan Independent,I,14,,51966,0,0
2019 - 2020,236 Harlan Independent,I,15,,53218,0,0
2019 - 2020,236 Harlan Independent,I,16,,53350,0,0
2019 - 2020,236 Harlan Independent,I,17,,53483,0,0
2019 - 2020,236 Harlan Independent,I,18,,53613,0,0
2019 - 2020,236 Harlan Independent,I,19,,53811,0,0
2019 - 2020,236 Harlan Independent,I,20,,55257,0,0
2019 - 2020,236 Harlan Independent,I,21,,55257,0,0
2019 - 2020,236 Harlan Independent,I,22,,55257,0,0
2019 - 2020,236 Harlan Independent,I,23,,55257,0,0
2019 - 2020,236 Harlan Independent,I,24,,55257,0,0
2019 - 2020,236 Harlan Independent,I,25,,56376,0,0
2019 - 2020,236 Harlan Independent,I,26,,56376,0,0
2019 - 2020,236 Harlan Independent,I,27,,56376,0,0
2019 - 2020,236 Harlan Independent,I,28,,56376,0,0
2019 - 2020,236 Harlan Independent,I,29,,56376,0,0
2019 - 2020,236 Harlan Independent,I,30,,56376,0,0
2019 - 2020,236 Harlan Independent,I,31,,56376,0,0
2019 - 2020,236 Harlan Independent,I,32,,56376,0,0
2019 - 2020,236 Harlan Independent,I,33,,56376,0,0
2019 - 2020,236 Harlan Independent,I,34,,56376,0,0
2019 - 2020,236 Harlan Independent,I,35,,56376,0,0
2019 - 2020,236 Harlan Independent,I,36,,56376,0,0
2019 - 2020,236 Harlan Independent,I,37,,56376,0,0
2019 - 2020,236 Harlan Independent,I,38,,56376,0,0
2019 - 2020,236 Harlan Independent,I,39,,56376,0,0
2019 - 2020,236 Harlan Independent,I,40,,56376,0,0
2019 - 2020,236 Harlan Independent,II,0,,38278,0,0
2019 - 2020,236 Harlan Independent,II,1,,38409,0,0
2019 - 2020,236 Harlan Independent,II,2,,38542,0,0
2019 - 2020,236 Harlan Independent,II,3,,38676,0,0
2019 - 2020,236 Harlan Independent,II,4,,42093,0,0
2019 - 2020,236 Harlan Independent,II,5,,42229,0,0
2019 - 2020,236 Harlan Independent,II,6,,42359,0,0
2019 - 2020,236 Harlan Independent,II,7,,42488,0,0
2019 - 2020,236 Harlan Independent,II,8,,42622,0,0
2019 - 2020,236 Harlan Independent,II,9,,42752,0,0
2019 - 2020,236 Harlan Independent,II,10,,47164,0,0
2019 - 2020,236 Harlan Independent,II,11,,47294,0,0
2019 - 2020,236 Harlan Independent,II,12,,47429,0,0
2019 - 2020,236 Harlan Independent,II,13,,47556,0,0
2019 - 2020,236 Harlan Independent,II,14,,47689,0,0
2019 - 2020,236 Harlan Independent,II,15,,48809,0,0
2019 - 2020,236 Harlan Independent,II,16,,49005,0,0
2019 - 2020,236 Harlan Independent,II,17,,49139,0,0
2019 - 2020,236 Harlan Independent,II,18,,49269,0,0
2019 - 2020,236 Harlan Independent,II,19,,49401,0,0
2019 - 2020,236 Harlan Independent,II,20,,50781,0,0
2019 - 2020,236 Harlan Independent,II,21,,50781,0,0
2019 - 2020,236 Harlan Independent,II,22,,50781,0,0
2019 - 2020,236 Harlan Independent,II,23,,50781,0,0
2019 - 2020,236 Harlan Independent,II,24,,50781,0,0
2019 - 2020,236 Harlan Independent,II,25,,51900,0,0
2019 - 2020,236 Harlan Independent,II,26,,51900,0,0
2019 - 2020,236 Harlan Independent,II,27,,51900,0,0
2019 - 2020,236 Harlan Independent,II,28,,51900,0,0
2019 - 2020,236 Harlan Independent,II,29,,51900,0,0
2019 - 2020,236 Harlan Independent,II,30,,51900,0,0
2019 - 2020,236 Harlan Independent,II,31,,51900,0,0
2019 - 2020,236 Harlan Independent,II,32,,51900,0,0
2019 - 2020,236 Harlan Independent,II,33,,51900,0,0
2019 - 2020,236 Harlan Independent,II,34,,51900,0,0
2019 - 2020,236 Harlan Independent,II,35,,51900,0,0
2019 - 2020,236 Harlan Independent,II,36,,51900,0,0
2019 - 2020,236 Harlan Independent,II,37,,51900,0,0
2019 - 2020,236 Harlan Independent,II,38,,51900,0,0
2019 - 2020,236 Harlan Independent,II,39,,51900,0,0
2019 - 2020,236 Harlan Independent,II,40,,51900,0,0
2019 - 2020,236 Harlan Independent,III,0,,34331,0,0
2019 - 2020,236 Harlan Independent,III,1,,34464,0,0
2019 - 2020,236 Harlan Independent,III,2,,34593,0,0
2019 - 2020,236 Harlan Independent,III,3,,34790,0,0
2019 - 2020,236 Harlan Independent,III,4,,38081,0,0
2019 - 2020,236 Harlan Independent,III,5,,38278,0,0
2019 - 2020,236 Harlan Independent,III,6,,38409,0,0
2019 - 2020,236 Harlan Independent,III,7,,38542,0,0
2019 - 2020,236 Harlan Independent,III,8,,38676,0,0
2019 - 2020,236 Harlan Independent,III,9,,38804,0,0
2019 - 2020,236 Harlan Independent,III,10,,43019,0,0
2019 - 2020,236 Harlan Independent,III,11,,43149,0,0
2019 - 2020,236 Harlan Independent,III,12,,43280,0,0
2019 - 2020,236 Harlan Independent,III,13,,43412,0,0
2019 - 2020,236 Harlan Independent,III,14,,43543,0,0
2019 - 2020,236 Harlan Independent,III,15,,44663,0,0
2019 - 2020,236 Harlan Independent,III,16,,44793,0,0
2019 - 2020,236 Harlan Independent,III,17,,44925,0,0
2019 - 2020,236 Harlan Independent,III,18,,45058,0,0
2019 - 2020,236 Harlan Independent,III,19,,45256,0,0
2019 - 2020,236 Harlan Independent,III,20,,46570,0,0
2019 - 2020,236 Harlan Independent,III,21,,46570,0,0
2019 - 2020,236 Harlan Independent,III,22,,46570,0,0
2019 - 2020,236 Harlan Independent,III,23,,46570,0,0
2019 - 2020,236 Harlan Independent,III,24,,46570,0,0
2019 - 2020,236 Harlan Independent,III,25,,47689,0,0
2019 - 2020,236 Harlan Independent,III,26,,47689,0,0
2019 - 2020,236 Harlan Independent,III,27,,47689,0,0
2019 - 2020,236 Harlan Independent,III,28,,47689,0,0
2019 - 2020,236 Harlan Independent,III,29,,47689,0,0
2019 - 2020,236 Harlan Independent,III,30,,47689,0,0
2019 - 2020,236 Harlan Independent,III,31,,47689,0,0
2019 - 2020,236 Harlan Independent,III,32,,47689,0,0
2019 - 2020,236 Harlan Independent,III,33,,47689,0,0
2019 - 2020,236 Harlan Independent,III,34,,47689,0,0
2019 - 2020,236 Harlan Independent,III,35,,47689,0,0
2019 - 2020,236 Harlan Independent,III,36,,47689,0,0
2019 - 2020,236 Harlan Independent,III,37,,47689,0,0
2019 - 2020,236 Harlan Independent,III,38,,47689,0,0
2019 - 2020,236 Harlan Independent,III,39,,47689,0,0
2019 - 2020,236 Harlan Independent,III,40,,47689,0,0
2019 - 2020,236 Harlan Independent,IV,0,,30119,0,0
2019 - 2020,236 Harlan Independent,IV,1,,30249,0,0
2019 - 2020,236 Harlan Independent,IV,2,,30381,0,0
2019 - 2020,236 Harlan Independent,IV,3,,30580,0,0
2019 - 2020,236 Harlan Independent,IV,4,,33870,0,0
2019 - 2020,236 Harlan Independent,IV,5,,34066,0,0
2019 - 2020,236 Harlan Independent,IV,6,,34199,0,0
2019 - 2020,236 Harlan Independent,IV,7,,34331,0,0
2019 - 2020,236 Harlan Independent,IV,8,,34464,0,0
2019 - 2020,236 Harlan Independent,IV,9,,34593,0,0
2019 - 2020,236 Harlan Independent,IV,10,,38804,0,0
2019 - 2020,236 Harlan Independent,IV,11,,38937,0,0
2019 - 2020,236 Harlan Independent,IV,12,,39068,0,0
2019 - 2020,236 Harlan Independent,IV,13,,39199,0,0
2019 - 2020,236 Harlan Independent,IV,14,,39331,0,0
2019 - 2020,236 Harlan Independent,IV,15,,40450,0,0
2019 - 2020,236 Harlan Independent,IV,16,,40583,0,0
2019 - 2020,236 Harlan Independent,IV,17,,40714,0,0
2019 - 2020,236 Harlan Independent,IV,18,,40846,0,0
2019 - 2020,236 Harlan Independent,IV,19,,41042,0,0
2019 - 2020,236 Harlan Independent,IV,20,,42359,0,0
2019 - 2020,236 Harlan Independent,IV,21,,42359,0,0
2019 - 2020,236 Harlan Independent,IV,22,,42359,0,0
2019 - 2020,236 Harlan Independent,IV,23,,42359,0,0
2019 - 2020,236 Harlan Independent,IV,24,,42359,0,0
2019 - 2020,236 Harlan Independent,IV,25,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,26,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,27,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,28,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,29,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,30,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,31,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,32,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,33,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,34,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,35,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,36,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,37,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,38,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,39,,43477,0,0
2019 - 2020,236 Harlan Independent,IV,40,,43477,0,0
2019 - 2020,236 Harlan Independent,V,0,,28207,0,0
2019 - 2020,236 Harlan Independent,V,1,,28340,0,0
2019 - 2020,236 Harlan Independent,V,2,,28472,0,0
2019 - 2020,236 Harlan Independent,V,3,,28670,0,0
2019 - 2020,236 Harlan Independent,V,4,,31690,0,0
2019 - 2020,236 Harlan Independent,V,5,,32158,0,0
2019 - 2020,236 Harlan Independent,V,6,,32291,0,0
2019 - 2020,236 Harlan Independent,V,7,,32421,0,0
2019 - 2020,236 Harlan Independent,V,8,,32550,0,0
2019 - 2020,236 Harlan Independent,V,9,,32686,0,0
2019 - 2020,236 Harlan Independent,V,10,,36895,0,0
2019 - 2020,236 Harlan Independent,V,11,,37028,0,0
2019 - 2020,236 Harlan Independent,V,12,,37159,0,0
2019 - 2020,236 Harlan Independent,V,13,,37292,0,0
2019 - 2020,236 Harlan Independent,V,14,,37424,0,0
2019 - 2020,236 Harlan Independent,V,15,,38542,0,0
2019 - 2020,236 Harlan Independent,V,16,,38676,0,0
2019 - 2020,236 Harlan Independent,V,17,,38804,0,0
2019 - 2020,236 Harlan Independent,V,18,,38937,0,0
2019 - 2020,236 Harlan Independent,V,19,,39134,0,0
2019 - 2020,236 Harlan Independent,V,20,,40450,0,0
2019 - 2020,236 Harlan Independent,V,21,,40450,0,0
2019 - 2020,236 Harlan Independent,V,22,,40450,0,0
2019 - 2020,236 Harlan Independent,V,23,,40450,0,0
2019 - 2020,236 Harlan Independent,V,24,,40450,0,0
2019 - 2020,236 Harlan Independent,V,25,,41569,0,0
2019 - 2020,236 Harlan Independent,V,26,,41569,0,0
2019 - 2020,236 Harlan Independent,V,27,,41569,0,0
2019 - 2020,236 Harlan Independent,V,28,,41569,0,0
2019 - 2020,236 Harlan Independent,V,29,,41569,0,0
2019 - 2020,236 Harlan Independent,V,30,,41569,0,0
2019 - 2020,236 Harlan Independent,V,31,,41569,0,0
2019 - 2020,236 Harlan Independent,V,32,,41569,0,0
2019 - 2020,236 Harlan Independent,V,33,,41569,0,0
2019 - 2020,236 Harlan Independent,V,34,,41569,0,0
2019 - 2020,236 Harlan Independent,V,35,,41569,0,0
2019 - 2020,236 Harlan Independent,V,36,,41569,0,0
2019 - 2020,236 Harlan Independent,V,37,,41569,0,0
2019 - 2020,236 Harlan Independent,V,38,,41569,0,0
2019 - 2020,236 Harlan Independent,V,39,,41569,0,0
2019 - 2020,236 Harlan Independent,V,40,,41569,0,0
2019 - 2020,241 Harrison County,I,0,,44910,0,0
2019 - 2020,241 Harrison County,I,1,,45187,0,0
2019 - 2020,241 Harrison County,I,2,,45971,0,0
2019 - 2020,241 Harrison County,I,3,,46669,0,0
2019 - 2020,241 Harrison County,I,4,,49117,0,0
2019 - 2020,241 Harrison County,I,5,,49141,0,0
2019 - 2020,241 Harrison County,I,6,,49247,0,0
2019 - 2020,241 Harrison County,I,7,,49487,0,0
2019 - 2020,241 Harrison County,I,8,,49911,0,0
2019 - 2020,241 Harrison County,I,9,,50333,0,0
2019 - 2020,241 Harrison County,I,10,,54664,0,0
2019 - 2020,241 Harrison County,I,11,,54852,0,0
2019 - 2020,241 Harrison County,I,12,,55043,0,0
2019 - 2020,241 Harrison County,I,13,,55233,0,0
2019 - 2020,241 Harrison County,I,14,,55516,0,0
2019 - 2020,241 Harrison County,I,15,,56250,0,0
2019 - 2020,241 Harrison County,I,16,,56387,0,0
2019 - 2020,241 Harrison County,I,17,,56861,0,0
2019 - 2020,241 Harrison County,I,18,,57337,0,0
2019 - 2020,241 Harrison County,I,19,,57459,0,0
2019 - 2020,241 Harrison County,I,20,,57964,0,0
2019 - 2020,241 Harrison County,I,21,,58376,0,0
2019 - 2020,241 Harrison County,I,22,,58512,0,0
2019 - 2020,241 Harrison County,I,23,,58646,0,0
2019 - 2020,241 Harrison County,I,24,,58789,0,0
2019 - 2020,241 Harrison County,I,25,,58922,0,0
2019 - 2020,241 Harrison County,I,26,,59163,0,0
2019 - 2020,241 Harrison County,I,27,,60356,0,0
2019 - 2020,241 Harrison County,I,28,,60356,0,0
